(128, 4, 50)
Tensor("sigmoid/Wx_plus_b/Tensordot:0", shape=(128, 4, 2), dtype=float32)
step 22171, training accuracy -6.47306e-05
step 22181, training accuracy -6.47306e-05
step 22191, training accuracy -6.47306e-05
step 22201, training accuracy -6.47306e-05
step 22211, training accuracy -6.47306e-05
step 22221, training accuracy -6.46114e-05
step 22231, training accuracy -6.47306e-05
step 22241, training accuracy -6.47306e-05
step 22251, training accuracy -6.46114e-05
step 22261, training accuracy -6.47306e-05
step 22271, training accuracy -6.47306e-05
step 22281, training accuracy -6.47306e-05
step 22291, training accuracy -6.47306e-05
step 22301, training accuracy -6.47306e-05
step 22311, training accuracy -6.47306e-05
step 22321, training accuracy -6.47306e-05
step 22331, training accuracy -6.47306e-05
step 22341, training accuracy -6.47306e-05
step 22351, training accuracy -6.47306e-05
step 22361, training accuracy -6.47306e-05
step 22371, training accuracy -6.47306e-05
step 22381, training accuracy -6.47306e-05
step 22391, training accuracy -6.47306e-05
step 22401, training accuracy -6.47306e-05
step 22411, training accuracy -6.47306e-05
step 22421, training accuracy -6.47306e-05
step 22431, training accuracy -6.47306e-05
step 22441, training accuracy -6.47306e-05
step 22451, training accuracy -6.47306e-05
step 22461, training accuracy -6.47306e-05
step 22471, training accuracy -6.47306e-05
step 22481, training accuracy -6.47306e-05
step 22491, training accuracy -6.47306e-05
step 22501, training accuracy -6.47306e-05
step 22511, training accuracy -6.47306e-05
step 22521, training accuracy -6.47306e-05
step 22531, training accuracy -6.47306e-05
step 22541, training accuracy -6.47306e-05
step 22551, training accuracy -6.47306e-05
step 22561, training accuracy -6.47306e-05
step 22571, training accuracy -6.46114e-05
step 22581, training accuracy -6.46114e-05
step 22591, training accuracy -6.47306e-05
step 22601, training accuracy -6.47306e-05
step 22611, training accuracy -6.47306e-05
step 22621, training accuracy -6.47306e-05
step 22631, training accuracy -6.46114e-05
step 22641, training accuracy -6.47306e-05
step 22651, training accuracy -6.47306e-05
step 22661, training accuracy -6.47306e-05
step 22671, training accuracy -6.47306e-05
step 22681, training accuracy -6.47306e-05
step 22691, training accuracy -6.47306e-05
step 22701, training accuracy -6.47306e-05
step 22711, training accuracy -6.47306e-05
step 22721, training accuracy -6.47306e-05
step 22731, training accuracy -6.47306e-05
step 22741, training accuracy -6.47306e-05
step 22751, training accuracy -6.47306e-05
step 22761, training accuracy -6.47306e-05
step 22771, training accuracy -6.47306e-05
step 22781, training accuracy -6.47306e-05
step 22791, training accuracy -6.47306e-05
step 22801, training accuracy -6.47306e-05
step 22811, training accuracy -6.47306e-05
step 22821, training accuracy -6.47306e-05
step 22831, training accuracy -6.47306e-05
step 22841, training accuracy -6.47306e-05
step 22851, training accuracy -6.4373e-05
step 22861, training accuracy -6.47306e-05
step 22871, training accuracy -6.47306e-05
step 22881, training accuracy -6.47306e-05
step 22891, training accuracy -6.47306e-05
step 22901, training accuracy -6.47306e-05
step 22911, training accuracy -6.47306e-05
step 22921, training accuracy -6.47306e-05
step 22931, training accuracy -6.47306e-05
step 22941, training accuracy -6.47306e-05
step 22951, training accuracy -6.47306e-05
step 22961, training accuracy -6.47306e-05
step 22971, training accuracy -6.47306e-05
step 22981, training accuracy -6.47306e-05
step 22991, training accuracy -6.46114e-05
step 23001, training accuracy -6.46114e-05
step 23011, training accuracy -6.47306e-05
step 23021, training accuracy -6.47306e-05
step 23031, training accuracy -6.47306e-05
step 23041, training accuracy -6.47306e-05
step 23051, training accuracy -6.47306e-05
step 23061, training accuracy -6.47306e-05
step 23071, training accuracy -6.47306e-05
step 23081, training accuracy -6.47306e-05
step 23091, training accuracy -6.47306e-05
step 23101, training accuracy -6.47306e-05
step 23111, training accuracy -6.44922e-05
step 23121, training accuracy -6.47306e-05
step 23131, training accuracy -6.47306e-05
step 23141, training accuracy -6.47306e-05
step 23151, training accuracy -6.47306e-05
step 23161, training accuracy -6.46114e-05
step 23171, training accuracy -6.47306e-05
step 23181, training accuracy -6.47306e-05
step 23191, training accuracy -6.47306e-05
step 23201, training accuracy -6.41346e-05
step 23211, training accuracy -6.47306e-05
step 23221, training accuracy -6.47306e-05
step 23231, training accuracy -6.47306e-05
step 23241, training accuracy -6.47306e-05
step 23251, training accuracy -6.47306e-05
step 23261, training accuracy -6.47306e-05
step 23271, training accuracy -6.47306e-05
step 23281, training accuracy -6.47306e-05
step 23291, training accuracy -6.47306e-05
step 23301, training accuracy -6.47306e-05
step 23311, training accuracy -6.47306e-05
step 23321, training accuracy -6.47306e-05
step 23331, training accuracy -6.47306e-05
step 23341, training accuracy -6.47306e-05
step 23351, training accuracy -6.47306e-05
step 23361, training accuracy -6.46114e-05
step 23371, training accuracy -6.47306e-05
step 23381, training accuracy -6.47306e-05
step 23391, training accuracy -6.47306e-05
step 23401, training accuracy -6.47306e-05
step 23411, training accuracy -6.47306e-05
step 23421, training accuracy -6.47306e-05
step 23431, training accuracy -6.47306e-05
step 23441, training accuracy -6.47306e-05
step 23451, training accuracy -6.47306e-05
step 23461, training accuracy -6.47306e-05
step 23471, training accuracy -6.47306e-05
step 23481, training accuracy -6.47306e-05
step 23491, training accuracy -6.47306e-05
step 23501, training accuracy -6.47306e-05
step 23511, training accuracy -6.47306e-05
step 23521, training accuracy -6.47306e-05
step 23531, training accuracy -6.47306e-05
step 23541, training accuracy -6.47306e-05
step 23551, training accuracy -6.47306e-05
step 23561, training accuracy -6.46114e-05
step 23571, training accuracy -6.47306e-05
step 23581, training accuracy -6.47306e-05
step 23591, training accuracy -6.47306e-05
step 23601, training accuracy -6.47306e-05
step 23611, training accuracy -6.47306e-05
step 23621, training accuracy -6.47306e-05
step 23631, training accuracy -6.47306e-05
step 23641, training accuracy -6.47306e-05
step 23651, training accuracy -6.47306e-05
step 23661, training accuracy -6.47306e-05
step 23671, training accuracy -6.47306e-05
step 23681, training accuracy -6.47306e-05
step 23691, training accuracy -6.47306e-05
step 23701, training accuracy -6.47306e-05
step 23711, training accuracy -6.47306e-05
step 23721, training accuracy -6.47306e-05
step 23731, training accuracy -6.47306e-05
step 23741, training accuracy -6.47306e-05
step 23751, training accuracy -6.47306e-05
step 23761, training accuracy -6.47306e-05
step 23771, training accuracy -6.47306e-05
step 23781, training accuracy -6.47306e-05
step 23791, training accuracy -6.47306e-05
step 23801, training accuracy -6.47306e-05
step 23811, training accuracy -6.47306e-05
step 23821, training accuracy -6.47306e-05
step 23831, training accuracy -6.47306e-05
step 23841, training accuracy -6.47306e-05
step 23851, training accuracy -6.47306e-05
step 23861, training accuracy -6.47306e-05
step 23871, training accuracy -6.47306e-05
step 23881, training accuracy -6.47306e-05
step 23891, training accuracy -6.47306e-05
step 23901, training accuracy -6.47306e-05
step 23911, training accuracy -6.47306e-05
step 23921, training accuracy -6.47306e-05
step 23931, training accuracy -6.47306e-05
step 23941, training accuracy -6.47306e-05
step 23951, training accuracy -6.47306e-05
step 23961, training accuracy -6.47306e-05
step 23971, training accuracy -6.47306e-05
step 23981, training accuracy -6.47306e-05
step 23991, training accuracy -6.47306e-05
step 24001, training accuracy -6.47306e-05
step 24011, training accuracy -6.47306e-05
step 24021, training accuracy -6.47306e-05
step 24031, training accuracy -6.47306e-05
step 24041, training accuracy -6.46114e-05
step 24051, training accuracy -6.47306e-05
step 24061, training accuracy -6.47306e-05
step 24071, training accuracy -6.47306e-05
step 24081, training accuracy -6.47306e-05
step 24091, training accuracy -6.47306e-05
step 24101, training accuracy -6.47306e-05
step 24111, training accuracy -6.47306e-05
step 24121, training accuracy -6.47306e-05
step 24131, training accuracy -6.47306e-05
step 24141, training accuracy -6.47306e-05
step 24151, training accuracy -6.47306e-05
step 24161, training accuracy -6.47306e-05
step 24171, training accuracy -6.47306e-05
step 24181, training accuracy -6.47306e-05
step 24191, training accuracy -6.47306e-05
step 24201, training accuracy -6.47306e-05
step 24211, training accuracy -6.47306e-05
step 24221, training accuracy -6.47306e-05
step 24231, training accuracy -6.47306e-05
step 24241, training accuracy -6.47306e-05
step 24251, training accuracy -6.47306e-05
step 24261, training accuracy -6.47306e-05
step 24271, training accuracy -6.46114e-05
step 24281, training accuracy -6.44922e-05
step 24291, training accuracy -6.47306e-05
step 24301, training accuracy -6.47306e-05
step 24311, training accuracy -6.47306e-05
step 24321, training accuracy -6.47306e-05
step 24331, training accuracy -6.47306e-05
step 24341, training accuracy -6.47306e-05
step 24351, training accuracy -6.41346e-05
step 24361, training accuracy -6.47306e-05
step 24371, training accuracy -6.47306e-05
step 24381, training accuracy -6.47306e-05
step 24391, training accuracy -6.47306e-05
step 24401, training accuracy -6.47306e-05
step 24411, training accuracy -6.47306e-05
step 24421, training accuracy -6.47306e-05
step 24431, training accuracy -6.47306e-05
step 24441, training accuracy -6.47306e-05
step 24451, training accuracy -6.47306e-05
step 24461, training accuracy -6.46114e-05
step 24471, training accuracy -6.44922e-05
step 24481, training accuracy -6.47306e-05
step 24491, training accuracy -6.47306e-05
step 24501, training accuracy -6.47306e-05
step 24511, training accuracy -6.47306e-05
step 24521, training accuracy -6.47306e-05
step 24531, training accuracy -6.47306e-05
step 24541, training accuracy -6.47306e-05
step 24551, training accuracy -6.47306e-05
step 24561, training accuracy -6.47306e-05
step 24571, training accuracy -6.47306e-05
step 24581, training accuracy -6.47306e-05
step 24591, training accuracy -6.47306e-05
step 24601, training accuracy -6.47306e-05
step 24611, training accuracy -6.47306e-05
step 24621, training accuracy -6.47306e-05
step 24631, training accuracy -6.47306e-05
step 24641, training accuracy -6.47306e-05
step 24651, training accuracy -6.47306e-05
step 24661, training accuracy -6.47306e-05
step 24671, training accuracy -6.47306e-05
step 24681, training accuracy -6.47306e-05
step 24691, training accuracy -6.47306e-05
step 24701, training accuracy -6.47306e-05
step 24711, training accuracy -6.47306e-05
step 24721, training accuracy -6.47306e-05
step 24731, training accuracy -6.47306e-05
step 24741, training accuracy -6.47306e-05
step 24751, training accuracy -6.47306e-05
step 24761, training accuracy -6.47306e-05
step 24771, training accuracy -6.46114e-05
step 24781, training accuracy -6.46114e-05
step 24791, training accuracy -6.46114e-05
step 24801, training accuracy -6.47306e-05
step 24811, training accuracy -6.47306e-05
step 24821, training accuracy -6.47306e-05
step 24831, training accuracy -6.47306e-05
step 24841, training accuracy -6.47306e-05
step 24851, training accuracy -6.47306e-05
step 24861, training accuracy -6.47306e-05
step 24871, training accuracy -6.47306e-05
step 24881, training accuracy -6.47306e-05
step 24891, training accuracy -6.46114e-05
step 24901, training accuracy -6.47306e-05
step 24911, training accuracy -6.47306e-05
step 24921, training accuracy -6.47306e-05
step 24931, training accuracy -6.47306e-05
step 24941, training accuracy -6.47306e-05
step 24951, training accuracy -6.47306e-05
step 24961, training accuracy -6.47306e-05
step 24971, training accuracy -6.47306e-05
step 24981, training accuracy -6.47306e-05
step 24991, training accuracy -6.47306e-05
step 25001, training accuracy -6.47306e-05
step 25011, training accuracy -6.46114e-05
step 25021, training accuracy -6.46114e-05
step 25031, training accuracy -6.47306e-05
step 25041, training accuracy -6.47306e-05
step 25051, training accuracy -6.47306e-05
step 25061, training accuracy -6.47306e-05
step 25071, training accuracy -6.47306e-05
step 25081, training accuracy -6.47306e-05
step 25091, training accuracy -6.47306e-05
step 25101, training accuracy -6.47306e-05
step 25111, training accuracy -6.47306e-05
step 25121, training accuracy -6.44922e-05
step 25131, training accuracy -6.47306e-05
step 25141, training accuracy -6.4373e-05
step 25151, training accuracy -6.47306e-05
step 25161, training accuracy -6.47306e-05
step 25171, training accuracy -6.47306e-05
step 25181, training accuracy -6.47306e-05
step 25191, training accuracy -6.47306e-05
step 25201, training accuracy -6.47306e-05
step 25211, training accuracy -6.47306e-05
step 25221, training accuracy -6.47306e-05
step 25231, training accuracy -6.47306e-05
step 25241, training accuracy -6.47306e-05
step 25251, training accuracy -6.47306e-05
step 25261, training accuracy -6.47306e-05
step 25271, training accuracy -6.47306e-05
step 25281, training accuracy -6.47306e-05
step 25291, training accuracy -6.47306e-05
step 25301, training accuracy -6.47306e-05
step 25311, training accuracy -6.47306e-05
step 25321, training accuracy -6.47306e-05
step 25331, training accuracy -6.47306e-05
step 25341, training accuracy -6.47306e-05
step 25351, training accuracy -6.47306e-05
step 25361, training accuracy -6.47306e-05
step 25371, training accuracy -6.47306e-05
step 25381, training accuracy -6.47306e-05
step 25391, training accuracy -6.47306e-05
step 25401, training accuracy -6.47306e-05
step 25411, training accuracy -6.47306e-05
step 25421, training accuracy -6.47306e-05
step 25431, training accuracy -6.47306e-05
step 25441, training accuracy -6.47306e-05
step 25451, training accuracy -6.46114e-05
step 25461, training accuracy -6.47306e-05
step 25471, training accuracy -6.46114e-05
step 25481, training accuracy -6.47306e-05
step 25491, training accuracy -6.47306e-05
step 25501, training accuracy -6.47306e-05
step 25511, training accuracy -6.47306e-05
step 25521, training accuracy -6.47306e-05
step 25531, training accuracy -6.47306e-05
step 25541, training accuracy -6.47306e-05
step 25551, training accuracy -6.47306e-05
step 25561, training accuracy -6.47306e-05
step 25571, training accuracy -6.47306e-05
step 25581, training accuracy -6.47306e-05
step 25591, training accuracy -6.47306e-05
step 25601, training accuracy -6.47306e-05
step 25611, training accuracy -6.47306e-05
step 25621, training accuracy -6.47306e-05
step 25631, training accuracy -6.47306e-05
step 25641, training accuracy -6.47306e-05
step 25651, training accuracy -6.47306e-05
step 25661, training accuracy -6.47306e-05
step 25671, training accuracy -6.47306e-05
step 25681, training accuracy -6.47306e-05
step 25691, training accuracy -6.4373e-05
step 25701, training accuracy -6.47306e-05
step 25711, training accuracy -6.47306e-05
step 25721, training accuracy -6.47306e-05
step 25731, training accuracy -6.47306e-05
step 25741, training accuracy -6.47306e-05
step 25751, training accuracy -6.47306e-05
step 25761, training accuracy -6.46114e-05
step 25771, training accuracy -6.47306e-05
step 25781, training accuracy -6.47306e-05
step 25791, training accuracy -6.47306e-05
step 25801, training accuracy -6.47306e-05
step 25811, training accuracy -6.47306e-05
step 25821, training accuracy -6.47306e-05
step 25831, training accuracy -6.47306e-05
step 25841, training accuracy -6.47306e-05
step 25851, training accuracy -6.47306e-05
step 25861, training accuracy -6.47306e-05
step 25871, training accuracy -6.47306e-05
step 25881, training accuracy -6.47306e-05
step 25891, training accuracy -6.47306e-05
step 25901, training accuracy -6.47306e-05
step 25911, training accuracy -6.47306e-05
step 25921, training accuracy -6.47306e-05
step 25931, training accuracy -6.47306e-05
step 25941, training accuracy -6.47306e-05
step 25951, training accuracy -6.47306e-05
step 25961, training accuracy -6.47306e-05
step 25971, training accuracy -6.47306e-05
step 25981, training accuracy -6.47306e-05
step 25991, training accuracy -6.47306e-05
step 26001, training accuracy -6.47306e-05
step 26011, training accuracy -6.47306e-05
step 26021, training accuracy -6.47306e-05
step 26031, training accuracy -6.47306e-05
step 26041, training accuracy -6.47306e-05
step 26051, training accuracy -6.47306e-05
step 26061, training accuracy -6.47306e-05
step 26071, training accuracy -6.47306e-05
step 26081, training accuracy -6.47306e-05
step 26091, training accuracy -6.47306e-05
step 26101, training accuracy -6.47306e-05
step 26111, training accuracy -6.47306e-05
step 26121, training accuracy -6.47306e-05
step 26131, training accuracy -6.47306e-05
step 26141, training accuracy -6.47306e-05
step 26151, training accuracy -6.47306e-05
step 26161, training accuracy -6.47306e-05
step 26171, training accuracy -6.47306e-05
step 26181, training accuracy -6.46114e-05
step 26191, training accuracy -6.46114e-05
step 26201, training accuracy -6.47306e-05
step 26211, training accuracy -6.47306e-05
step 26221, training accuracy -6.47306e-05
step 26231, training accuracy -6.47306e-05
step 26241, training accuracy -6.47306e-05
step 26251, training accuracy -6.47306e-05
step 26261, training accuracy -6.47306e-05
step 26271, training accuracy -6.47306e-05
step 26281, training accuracy -6.46114e-05
step 26291, training accuracy -6.47306e-05
step 26301, training accuracy -6.47306e-05
step 26311, training accuracy -6.47306e-05
step 26321, training accuracy -6.47306e-05
step 26331, training accuracy -6.47306e-05
step 26341, training accuracy -6.47306e-05
step 26351, training accuracy -6.47306e-05
step 26361, training accuracy -6.47306e-05
step 26371, training accuracy -6.47306e-05
step 26381, training accuracy -6.47306e-05
step 26391, training accuracy -6.47306e-05
step 26401, training accuracy -6.47306e-05
step 26411, training accuracy -6.47306e-05
step 26421, training accuracy -6.47306e-05
step 26431, training accuracy -6.47306e-05
step 26441, training accuracy -6.47306e-05
step 26451, training accuracy -6.47306e-05
step 26461, training accuracy -6.47306e-05
step 26471, training accuracy -6.47306e-05
step 26481, training accuracy -6.47306e-05
step 26491, training accuracy -6.47306e-05
step 26501, training accuracy -6.47306e-05
step 26511, training accuracy -6.44922e-05
step 26521, training accuracy -6.47306e-05
step 26531, training accuracy -6.47306e-05
step 26541, training accuracy -6.47306e-05
step 26551, training accuracy -6.47306e-05
step 26561, training accuracy -6.47306e-05
step 26571, training accuracy -6.47306e-05
step 26581, training accuracy -6.47306e-05
step 26591, training accuracy -6.47306e-05
step 26601, training accuracy -6.47306e-05
step 26611, training accuracy -6.47306e-05
step 26621, training accuracy -6.47306e-05
step 26631, training accuracy -6.47306e-05
step 26641, training accuracy -6.47306e-05
step 26651, training accuracy -6.47306e-05
step 26661, training accuracy -6.44922e-05
step 26671, training accuracy -6.47306e-05
step 26681, training accuracy -6.44922e-05
step 26691, training accuracy -6.47306e-05
step 26701, training accuracy -6.47306e-05
step 26711, training accuracy -6.4373e-05
step 26721, training accuracy -6.47306e-05
step 26731, training accuracy -6.47306e-05
step 26741, training accuracy -6.47306e-05
step 26751, training accuracy -6.47306e-05
step 26761, training accuracy -6.47306e-05
step 26771, training accuracy -6.47306e-05
step 26781, training accuracy -6.47306e-05
step 26791, training accuracy -6.47306e-05
step 26801, training accuracy -6.47306e-05
step 26811, training accuracy -6.47306e-05
step 26821, training accuracy -6.47306e-05
step 26831, training accuracy -6.47306e-05
step 26841, training accuracy -6.47306e-05
step 26851, training accuracy -6.47306e-05
step 26861, training accuracy -6.47306e-05
step 26871, training accuracy -6.47306e-05
step 26881, training accuracy -6.46114e-05
step 26891, training accuracy -6.47306e-05
step 26901, training accuracy -6.47306e-05
step 26911, training accuracy -6.47306e-05
step 26921, training accuracy -6.47306e-05
step 26931, training accuracy -6.47306e-05
step 26941, training accuracy -6.47306e-05
step 26951, training accuracy -6.47306e-05
step 26961, training accuracy -6.47306e-05
step 26971, training accuracy -6.47306e-05
step 26981, training accuracy -6.47306e-05
step 26991, training accuracy -6.47306e-05
step 27001, training accuracy -6.47306e-05
step 27011, training accuracy -6.47306e-05
step 27021, training accuracy -6.47306e-05
step 27031, training accuracy -6.47306e-05
step 27041, training accuracy -6.47306e-05
step 27051, training accuracy -6.47306e-05
step 27061, training accuracy -6.47306e-05
step 27071, training accuracy -6.47306e-05
step 27081, training accuracy -6.47306e-05
step 27091, training accuracy -6.44922e-05
step 27101, training accuracy -6.47306e-05
step 27111, training accuracy -6.47306e-05
step 27121, training accuracy -6.47306e-05
step 27131, training accuracy -6.47306e-05
step 27141, training accuracy -6.47306e-05
step 27151, training accuracy -6.47306e-05
step 27161, training accuracy -6.47306e-05
step 27171, training accuracy -6.47306e-05
step 27181, training accuracy -6.47306e-05
step 27191, training accuracy -6.47306e-05
step 27201, training accuracy -6.47306e-05
step 27211, training accuracy -6.47306e-05
step 27221, training accuracy -6.47306e-05
step 27231, training accuracy -6.47306e-05
step 27241, training accuracy -6.47306e-05
step 27251, training accuracy -6.47306e-05
step 27261, training accuracy -6.47306e-05
step 27271, training accuracy -6.47306e-05
step 27281, training accuracy -6.47306e-05
step 27291, training accuracy -6.47306e-05
step 27301, training accuracy -6.47306e-05
step 27311, training accuracy -6.47306e-05
step 27321, training accuracy -6.47306e-05
step 27331, training accuracy -6.46114e-05
step 27341, training accuracy -6.47306e-05
step 27351, training accuracy -6.47306e-05
step 27361, training accuracy -6.47306e-05
step 27371, training accuracy -6.47306e-05
step 27381, training accuracy -6.47306e-05
step 27391, training accuracy -6.47306e-05
step 27401, training accuracy -6.47306e-05
step 27411, training accuracy -6.47306e-05
step 27421, training accuracy -6.47306e-05
step 27431, training accuracy -6.47306e-05
step 27441, training accuracy -6.47306e-05
step 27451, training accuracy -6.47306e-05
step 27461, training accuracy -6.47306e-05
step 27471, training accuracy -6.47306e-05
step 27481, training accuracy -6.47306e-05
step 27491, training accuracy -6.47306e-05
step 27501, training accuracy -6.47306e-05
step 27511, training accuracy -6.47306e-05
step 27521, training accuracy -6.47306e-05
step 27531, training accuracy -6.47306e-05
step 27541, training accuracy -6.47306e-05
step 27551, training accuracy -6.44922e-05
step 27561, training accuracy -6.47306e-05
step 27571, training accuracy -6.47306e-05
step 27581, training accuracy -6.47306e-05
step 27591, training accuracy -6.46114e-05
step 27601, training accuracy -6.47306e-05
step 27611, training accuracy -6.47306e-05
step 27621, training accuracy -6.47306e-05
step 27631, training accuracy -6.47306e-05
step 27641, training accuracy -6.47306e-05
step 27651, training accuracy -6.47306e-05
step 27661, training accuracy -6.47306e-05
step 27671, training accuracy -6.47306e-05
step 27681, training accuracy -6.47306e-05
step 27691, training accuracy -6.47306e-05
step 27701, training accuracy -6.47306e-05
step 27711, training accuracy -6.47306e-05
step 27721, training accuracy -6.47306e-05
step 27731, training accuracy -6.47306e-05
step 27741, training accuracy -6.47306e-05
step 27751, training accuracy -6.47306e-05
step 27761, training accuracy -6.44922e-05
step 27771, training accuracy -6.47306e-05
step 27781, training accuracy -6.47306e-05
step 27791, training accuracy -6.47306e-05
step 27801, training accuracy -6.47306e-05
step 27811, training accuracy -6.47306e-05
step 27821, training accuracy -6.47306e-05
step 27831, training accuracy -6.47306e-05
step 27841, training accuracy -6.47306e-05
step 27851, training accuracy -6.47306e-05
step 27861, training accuracy -6.47306e-05
step 27871, training accuracy -6.47306e-05
step 27881, training accuracy -6.47306e-05
step 27891, training accuracy -6.47306e-05
step 27901, training accuracy -6.47306e-05
step 27911, training accuracy -6.47306e-05
step 27921, training accuracy -6.47306e-05
step 27931, training accuracy -6.47306e-05
step 27941, training accuracy -6.47306e-05
step 27951, training accuracy -6.47306e-05
step 27961, training accuracy -6.47306e-05
step 27971, training accuracy -6.47306e-05
step 27981, training accuracy -6.47306e-05
step 27991, training accuracy -6.47306e-05
step 28001, training accuracy -6.47306e-05
step 28011, training accuracy -6.47306e-05
step 28021, training accuracy -6.47306e-05
step 28031, training accuracy -6.41346e-05
step 28041, training accuracy -6.47306e-05
step 28051, training accuracy -6.47306e-05
step 28061, training accuracy -6.47306e-05
step 28071, training accuracy -6.47306e-05
step 28081, training accuracy -6.47306e-05
step 28091, training accuracy -6.47306e-05
step 28101, training accuracy -6.47306e-05
step 28111, training accuracy -6.47306e-05
step 28121, training accuracy -6.47306e-05
step 28131, training accuracy -6.47306e-05
step 28141, training accuracy -6.47306e-05
step 28151, training accuracy -6.47306e-05
step 28161, training accuracy -6.47306e-05
step 28171, training accuracy -6.47306e-05
step 28181, training accuracy -6.47306e-05
step 28191, training accuracy -6.47306e-05
step 28201, training accuracy -6.47306e-05
step 28211, training accuracy -6.47306e-05
step 28221, training accuracy -6.47306e-05
step 28231, training accuracy -6.47306e-05
step 28241, training accuracy -6.47306e-05
step 28251, training accuracy -6.47306e-05
step 28261, training accuracy -6.47306e-05
step 28271, training accuracy -6.47306e-05
step 28281, training accuracy -6.47306e-05
step 28291, training accuracy -6.47306e-05
step 28301, training accuracy -6.47306e-05
step 28311, training accuracy -6.47306e-05
step 28321, training accuracy -6.47306e-05
step 28331, training accuracy -6.41346e-05
step 28341, training accuracy -6.47306e-05
step 28351, training accuracy -6.47306e-05
step 28361, training accuracy -6.47306e-05
step 28371, training accuracy -6.47306e-05
step 28381, training accuracy -6.47306e-05
step 28391, training accuracy -6.47306e-05
step 28401, training accuracy -6.47306e-05
step 28411, training accuracy -6.46114e-05
step 28421, training accuracy -6.47306e-05
step 28431, training accuracy -6.47306e-05
step 28441, training accuracy -6.47306e-05
step 28451, training accuracy -6.47306e-05
step 28461, training accuracy -6.47306e-05
step 28471, training accuracy -6.47306e-05
step 28481, training accuracy -6.47306e-05
step 28491, training accuracy -6.47306e-05
step 28501, training accuracy -6.47306e-05
step 28511, training accuracy -6.47306e-05
step 28521, training accuracy -6.47306e-05
step 28531, training accuracy -6.47306e-05
step 28541, training accuracy -6.47306e-05
step 28551, training accuracy -6.47306e-05
step 28561, training accuracy -6.47306e-05
step 28571, training accuracy -6.47306e-05
step 28581, training accuracy -6.47306e-05
step 28591, training accuracy -6.47306e-05
step 28601, training accuracy -6.47306e-05
step 28611, training accuracy -6.47306e-05
step 28621, training accuracy -6.47306e-05
step 28631, training accuracy -6.47306e-05
step 28641, training accuracy -6.47306e-05
step 28651, training accuracy -6.47306e-05
step 28661, training accuracy -6.47306e-05
step 28671, training accuracy -6.47306e-05
step 28681, training accuracy -6.47306e-05
step 28691, training accuracy -6.47306e-05
step 28701, training accuracy -6.47306e-05
step 28711, training accuracy -6.47306e-05
step 28721, training accuracy -6.47306e-05
step 28731, training accuracy -6.47306e-05
step 28741, training accuracy -6.47306e-05
step 28751, training accuracy -6.47306e-05
step 28761, training accuracy -6.47306e-05
step 28771, training accuracy -6.47306e-05
step 28781, training accuracy -6.47306e-05
step 28791, training accuracy -6.47306e-05
step 28801, training accuracy -6.47306e-05
step 28811, training accuracy -6.47306e-05
step 28821, training accuracy -6.47306e-05
step 28831, training accuracy -6.47306e-05
step 28841, training accuracy -6.47306e-05
step 28851, training accuracy -6.47306e-05
step 28861, training accuracy -6.47306e-05
step 28871, training accuracy -6.47306e-05
step 28881, training accuracy -6.47306e-05
step 28891, training accuracy -6.47306e-05
step 28901, training accuracy -6.47306e-05
step 28911, training accuracy -6.47306e-05
step 28921, training accuracy -6.47306e-05
step 28931, training accuracy -6.47306e-05
step 28941, training accuracy -6.46114e-05
step 28951, training accuracy -6.47306e-05
step 28961, training accuracy -6.47306e-05
step 28971, training accuracy -6.47306e-05
step 28981, training accuracy -6.47306e-05
step 28991, training accuracy -6.47306e-05
step 29001, training accuracy -6.47306e-05
step 29011, training accuracy -6.47306e-05
step 29021, training accuracy -6.47306e-05
step 29031, training accuracy -6.47306e-05
step 29041, training accuracy -6.47306e-05
step 29051, training accuracy -6.47306e-05
step 29061, training accuracy -6.47306e-05
step 29071, training accuracy -6.47306e-05
step 29081, training accuracy -6.47306e-05
step 29091, training accuracy -6.47306e-05
step 29101, training accuracy -6.47306e-05
step 29111, training accuracy -6.47306e-05
step 29121, training accuracy -6.46114e-05
step 29131, training accuracy -6.47306e-05
step 29141, training accuracy -6.47306e-05
step 29151, training accuracy -6.47306e-05
step 29161, training accuracy -6.47306e-05
step 29171, training accuracy -6.47306e-05
step 29181, training accuracy -6.47306e-05
step 29191, training accuracy -6.47306e-05
step 29201, training accuracy -6.47306e-05
step 29211, training accuracy -6.47306e-05
step 29221, training accuracy -6.47306e-05
step 29231, training accuracy -6.47306e-05
step 29241, training accuracy -6.47306e-05
step 29251, training accuracy -6.47306e-05
step 29261, training accuracy -6.47306e-05
step 29271, training accuracy -6.47306e-05
step 29281, training accuracy -6.47306e-05
step 29291, training accuracy -6.47306e-05
step 29301, training accuracy -6.47306e-05
step 29311, training accuracy -6.47306e-05
step 29321, training accuracy -6.46114e-05
step 29331, training accuracy -6.47306e-05
step 29341, training accuracy -6.47306e-05
step 29351, training accuracy -6.47306e-05
step 29361, training accuracy -6.47306e-05
step 29371, training accuracy -6.47306e-05
step 29381, training accuracy -6.47306e-05
step 29391, training accuracy -6.47306e-05
step 29401, training accuracy -6.47306e-05
step 29411, training accuracy -6.47306e-05
step 29421, training accuracy -6.47306e-05
step 29431, training accuracy -6.47306e-05
step 29441, training accuracy -6.47306e-05
step 29451, training accuracy -6.47306e-05
step 29461, training accuracy -6.47306e-05
step 29471, training accuracy -6.47306e-05
step 29481, training accuracy -6.47306e-05
step 29491, training accuracy -6.47306e-05
